authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J.","13.6974161, 41.892217, 13.6974161, 41.892217",jbecker,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [13.6974161, 41.892217]}",osm-location,precise,representative,,,41.892217,"41.892217,13.6974161",13.6974161,,,,,OSM location of Lecce nei Marsi vecchio,settlement,,mountain,,,0,"settlement,"
"Becker, J.","12.9194152, 41.6794147, 12.9194152, 41.6794147",jbecker,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [12.9194152, 41.6794147]}",osm-location-of-modern-rocca-massima,precise,associated_modern,2099,2000,41.6794147,"41.6794147,12.9194152",12.9194152,,T,twenty-first-ce,"2000.0,2099.0",OSM location of modern Rocca Massima,settlement-modern,,settlement,Gritsa,,99,"settlement-modern,"
"Becker, J.","12.5113, 41.5803, 12.5113, 41.5803",jbecker,position determined via Google Earth 2013.,"settlement,","{""type"": ""Point"", ""coordinates"": [12.5113, 41.5803]}",location-of-castrum-inui,precise,representative,300,-750,41.5803,"41.5803,12.5113",12.5113,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",location of Castrum Inui,settlement,,settlement,Neokhorakion/Moustaphades,,1050,"settlement,"
"Becker, J.","12.7621, 41.7909, 12.7621, 41.7909",jbecker,"Rocca Priora, Lazio, is a possible location of ancient Corbio in Latium. Coordinates after GeoHack.",settlement,"{""type"": ""Point"", ""coordinates"": [12.7621, 41.7909]}",location-of-rocca-priora,precise,representative,2100,1700,41.7909,"41.7909,12.7621",12.7621,,M,modern,"1700.0,2100.0",Imagery location of Rocca Priora,settlement,,settlement,Barrington Atlas grid 55 G4,,400,"settlement,"
"Becker, J.","12.7413118, 41.8541857, 12.8453688, 41.9119471",jbecker,Location based on OpenStreetMap,"settlement-modern,","{""type"": ""Polygon"", ""coordinates"": [[[12.833073, 41.8541857], [12.7783979, 41.8630401], [12.7725265, 41.867508], [12.7699399, 41.86948], [12.7631714, 41.8754304], [12.742896, 41.8943267], [12.7418815, 41.8964296], [12.7413118, 41.8979232], [12.7495299, 41.9012439], [12.7701693, 41.9095209], [12.7763182, 41.9119471], [12.7947991, 41.9038337], [12.801931, 41.9002299], [12.8389967, 41.8720793], [12.8395175, 41.8715053], [12.8453688, 41.864259], [12.8446706, 41.8631749], [12.8441111, 41.8625349], [12.8439746, 41.8623788], [12.8340126, 41.8542934], [12.833073, 41.8541857]]]}",osm-location-of-gallicano-nel-lazio,precise,representative,2100,1700,41.88110194,"41.8811019381,12.7953454646",12.79534546,,M,modern,"1700.0,2100.0",OSM location of Gallicano nel Lazio,settlement-modern,,settlement,town in Euboea near Eretria,,400,"settlement-modern,"
"Ã…hlfeldt, J.","15.010364, 41.054064, 15.010364, 41.054064",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.010364, 41.054064]}",dare-location,precise,representative,640,-30,41.054064,"41.054064,15.010364",15.010364,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,settlement,Thessalian town,,670,"settlement,"
"Ã…hlfeldt, J.","15.425269, 41.053314, 15.425269, 41.053314",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.425269, 41.053314]}",dare-location,precise,representative,640,-30,41.053314,"41.053314,15.425269",15.425269,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,unlocated,deme of Histiaia,,670,"settlement,"
"Becker, J., R. Horne","15.6112812, 41.5534853, 15.6112812, 41.5534853",jbecker,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [15.6112812, 41.5534853]}",osm-location-of-passo-di-corvo,precise,,-30,-750,41.5534853,"41.5534853,15.6112812",15.6112812,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Passo di Corvo,settlement,,unlocated,in Magnesia between Methone and Spalauthra,,720,"settlement,"
"Becker, J.","15.650161, 40.880321, 15.650161, 40.880321",jbecker,Representative location of modern Atella based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [15.650161, 40.880321]}",osm-location-of-modern-atella,precise,"representative,associated_modern",2100,1700,40.880321,"40.880321,15.650161",15.650161,,M,modern,"1700.0,2100.0",OSM location of modern Atella,settlement-modern,,people,Aetolian tribe (area of Pleuron),,400,"settlement-modern,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott","18.059097, 40.062362, 18.059097, 40.062362","I.E.M. Edlund Berry, A.M. Small",500K scale point location,"settlement,","{""type"": ""Point"", ""coordinates"": [18.059097, 40.062362]}",darmc-location-18171,precise,representative,640,-750,40.062362,"40.062362,18.059097",18.059097,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 18171,settlement,,unlocated,W Locrian/Aetolian ethnic,,1390,"settlement,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott","16.013924, 40.861745, 16.013924, 40.861745","I.E.M. Edlund Berry, A.M. Small",500K scale point location,"settlement,","{""type"": ""Point"", ""coordinates"": [16.013924, 40.861745]}",darmc-location-18234,precise,representative,640,-750,40.861745,"40.861745,16.013924",16.013924,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 18234,settlement,,unlocated,Pharsalus territory,,1390,"settlement,"
"Ã…hlfeldt, J.","16.646309, 40.750799, 16.646309, 40.750799",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [16.646309, 40.750799]}",dare-location,precise,representative,640,-750,40.750799,"40.750799,16.646309",16.646309,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,"unlocated, settlement",town near Aiginion and Trikka,,1390,"settlement,"
"Ã…hlfeldt, J.","17.946867, 40.641136, 17.946867, 40.641136",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [17.946867, 40.641136]}",dare-location,precise,representative,640,-750,40.641136,"40.641136,17.946867",17.946867,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,"unlocated, spring",Magnesian spring,,1390,"settlement,"
"Ã…hlfeldt, J.","16.8690929, 41.0671504, 16.8690929, 41.0671504",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [16.86909289999994, 41.0671504]}",dare-location,precise,representative,300,-750,41.0671504,"41.0671504,16.8690929",16.8690929,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,settlement,,unlocated,deme of Eretria between Zarex and Styra,,1050,"settlement,"
"Ã…hlfeldt, J.","16.0651528, 41.2203553, 16.0651528, 41.2203553",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [16.0651528, 41.2203553]}",dare-location,precise,representative,640,-750,41.2203553,"41.2203553,16.0651528",16.0651528,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,unlocated,"deme of Eretria, N Oichalia",,1390,"settlement,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott","18.426574, 40.008159, 18.426574, 40.008159","I.E.M. Edlund Berry, A.M. Small",500K scale point location,"settlement,port,","{""type"": ""Point"", ""coordinates"": [18.426574, 40.008159]}",darmc-location-18319,precise,representative,640,-550,40.008159,"40.008159,18.426574",18.426574,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARMC location 18319,"settlement,port",,settlement,village on N slope of Oeta M.,,1190,"settlement,port,"
"Becker, J.","16.0588417, 40.6375988, 16.0588417, 40.6375988",jbecker,Representative location of archaeological area based on OpenStreetMap. Chronology following de Cazanove et al. 2008.,"settlement,","{""type"": ""Point"", ""coordinates"": [16.0588417, 40.6375988]}",location-of-civita-di-tricarico,precise,representative,-30,-330,40.6375988,"40.6375988,16.0588417",16.0588417,,H,hellenistic-republican,"-330.0,-30.0",OSM location of Civita di Tricarico,settlement,,unlocated,on Skiathos,,300,"settlement,"
"Becker, J.","15.3316242, 40.871404, 15.3316242, 40.871404",jbecker,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [15.3316242, 40.871404]}",location-of-archaeological-area,precise,representative,640,-30,40.871404,"40.871404,15.3316242",15.3316242,,R,roman-early-empire-late-antique,"-30.0,640.0",OSM location of archaeological area,settlement,,unlocated,near Lamia,,670,"settlement,"
"Becker, J., E. Robinson","15.8338518, 41.558074, 15.8338518, 41.558074",jbecker,Representative point derived from an OpenStreetMap node. Chronology following Barrington Atlas.,"settlement,","{""type"": ""Point"", ""coordinates"": [15.8338518, 41.558074]}",osm-location-of-coppa-nevigata,precise,representative,-550,-750,41.558074,"41.558074,15.8338518",15.8338518,,A,archaic,"-750.0,-550.0",OSM location of Coppa Nevigata,settlement,,"unlocated, settlement",town/district near Oeta M.,,200,"settlement,"
"Becker, J.","16.7260524, 40.4730951, 16.7260524, 40.4730951",jbecker,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [16.7260524, 40.4730951]}",location-of-cozzo-presepe,precise,representative,300,-750,40.4730951,"40.4730951,16.7260524",16.7260524,,ACH,"archaic,classical,hellenistic-roman-early-empire","-750.0,300.0",location of Cozzo Presepe,fort,,settlement,(H)ellopian territory/town in N Euboea,,1050,"fort,"
"Ã…hlfeldt, J.","17.2994048, 40.9527139, 17.2994048, 40.9527139",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [17.299404800000048, 40.9527139]}",dare-location,precise,representative,640,-30,40.9527139,"40.9527139,17.2994048",17.2994048,,RL,"roman,late-antique","-30.0,640.0",DARE Location,settlement,,"unlocated, cape",Phocis,,670,"settlement,"
"Ã…hlfeldt, J.","15.058472, 40.619725, 15.058472, 40.619725",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.058472, 40.619725]}",dare-location,precise,representative,640,-750,40.619725,"40.619725,15.058472",15.058472,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,unlocated,W Locrian/Aetolian ethnic,,1390,"settlement,"
"Becker, J., R. Horne","15.790762, 41.045625, 15.790762, 41.045625",jbecker,Representative location based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [15.790762, 41.045625]}",osm-location-of-modern-lavello,precise,associated_modern,2100,1700,41.045625,"41.045625,15.790762",15.790762,,M,modern,"1700.0,2100.0",OSM location of modern Lavello,settlement-modern,,island,in Pagasetic gulf,,400,"settlement-modern,"
"Becker, J.","14.8900571, 41.7524469, 14.8900571, 41.7524469",jbecker,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [14.8900571, 41.7524469]}",osm-location,precise,representative,640,-550,41.7524469,"41.7524469,14.8900571",14.8900571,,CHR,"classical,hellenistic-republican,roman-early-empire-late-antique","-550.0,640.0",OSM location,settlement,,unlocated,in Phthiotis,,1190,"settlement,"
"Ã…hlfeldt, J.","15.907172, 40.285487, 15.907172, 40.285487",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.907172, 40.285487]}",dare-location,precise,representative,640,-750,40.285487,"40.285487,15.907172",15.907172,,AHRL,"archaic,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,settlement,Thessalian town,,1390,"settlement,"
"Becker, J., T. Elliott","15.6237042, 41.3107496, 15.6237042, 41.3107496",jbecker,Representative location of archaeological site based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [15.6237042, 41.3107496]}",osm-location,precise,representative,640,-750,41.3107496,"41.3107496,15.6237042",15.6237042,,ACHR,"archaic,classical,hellenistic-republican,roman-early-empire-late-antique","-750.0,640.0",OSM location of Herdonia,settlement,,unlocated,place near Delphi with an altar to winds,,1390,"settlement,"
"Ã…hlfeldt, J.","18.490953, 40.145948, 18.490953, 40.145948",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [18.490953, 40.145948]}",dare-location,precise,representative,640,-750,40.145948,"40.145948,18.490953",18.490953,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,settlement,,unlocated,ethnic from a deme of Histiaia,,1390,"settlement,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott","17.978842, 40.056251, 17.978842, 40.056251","I.E.M. Edlund Berry, A.M. Small","1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.","settlement,","{""type"": ""Point"", ""coordinates"": [17.978842, 40.056251]}",darmc-location-18066,precise,representative,640,-750,40.056251,"40.056251,17.978842",17.978842,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 18066,settlement,,false toponym,Barrington Atlas grid 55 False,,1390,"settlement,"
"Becker, J., R. Horne","18.356944, 39.801, 18.356944, 39.801",jbecker,"Representative location based on GeoHack, verified in Google Earth 2012.","settlement,port,","{""type"": ""Point"", ""coordinates"": [18.356944, 39.801]}",location-of-leuca-portus-sallentinus,precise,representative,2100,1700,39.801,"39.801,18.356944",18.356944,,M,modern,"1700.0,2100.0",GeoHack location of modern Leuca,"settlement,port","837,177,302,800",region,coast and islands between Troas and Ionia,"55,083,355,044,955,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",400,"settlement,port,"
"Ã…hlfeldt, J.","15.335065, 41.508065, 15.335065, 41.508065",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.335065, 41.508065]}",dare-location,precise,representative,640,-550,41.508065,"41.508065,15.335065",15.335065,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,settlement,,settlement,near HalitpaÅŸa,,1190,"settlement,"
"Ã…hlfeldt, J.","18.172011, 40.351873, 18.172011, 40.351873",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [18.172011, 40.351873]}",dare-location,precise,representative,640,-330,40.351873,"40.351873,18.172011",18.172011,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,,cape,S Gulf of Edremit,,970,"settlement,"
"Becker, J.","16.8222879, 40.3818389, 16.8271915, 40.3849644",jbecker,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[16.825436, 40.3818389], [16.8222879, 40.3832719], [16.8228404, 40.3849644], [16.8260046, 40.3840148], [16.8271915, 40.3832268], [16.825436, 40.3818389]]]}",osm-location-of-metapontum,precise,representative,640,-750,40.38341481,"40.3834148064,16.8246000472",16.82460005,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",OSM location of Metapontum,settlement,,river,on Lesbos GRE,,1390,"settlement,"
"Becker, J.","15.2742599, 40.2561911, 15.2774844, 40.2595116",jbecker,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[15.2759915, 40.2561911], [15.2755715, 40.2563909], [15.275224, 40.2566841], [15.2746481, 40.2573554], [15.2744659, 40.2575781], [15.2743672, 40.257778], [15.2742599, 40.2581283], [15.2749181, 40.2590404], [15.2757936, 40.2595116], [15.2763086, 40.2593024], [15.2774844, 40.2571208], [15.2773847, 40.25693], [15.2770328, 40.2565763], [15.2766428, 40.2563225], [15.2759915, 40.2561911]]]}",osm-location-of-parco-archeologico-della-civitella,precise,representative,300,-750,40.25777855,"40.2577785536,15.2758653852",15.27586539,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",OSM location of Parco archeologico della Civitella,settlement,,sanctuary,OvacÄ±k,,1050,"settlement,"
"Becker, J., R. Horne","15.3547668, 40.4145899, 15.3547668, 40.4145899",jbecker,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [15.3547668, 40.4145899]}",osm-location,precise,representative,-30,-750,40.4145899,"40.4145899,15.3547668",15.3547668,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0","OSM location of Zona Archeologica di ""Monte Pruno""",settlement,550406,"archipelago, island",Makronisi,,720,"settlement,"
"Becker, J.","16.9606571, 40.8340503, 16.9606571, 40.8340503",jbecker,Representative location of archaeological area based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [16.9606571, 40.8340503]}",osm-location-of-parco-archeologico-monte-sannace,precise,representative,-30,-750,40.8340503,"40.8340503,16.9606571",16.9606571,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Parco archeologico Monte Sannace,settlement,550497,mountain,on Khios GRE,,720,"settlement,"
"Edlund Berry, I., A. Small, DARMC, R. Talbert, S. Gillies, T. Elliott","16.151405, 40.85476, 16.151405, 40.85476","I.E.M. Edlund Berry, A.M. Small",500K scale point location,"fort,settlement,","{""type"": ""Point"", ""coordinates"": [16.151405, 40.85476]}",darmc-location-18657,precise,representative,1453,-750,40.85476,"40.85476,16.151405",16.151405,,ACHRLM,"archaic,classical,hellenistic-republican,roman,late-antique,mediaeval-byzantine","-750.0,1453.0",DARMC location 18657,"fort,settlement","550,812,837,550,759","sanctuary, bath, spring, settlement, architecturalcomplex",near Bergama,,2203,"fort,settlement,"
"Ã…hlfeldt, J.","17.1171189, 40.9673601, 17.1171189, 40.9673601",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [17.117118900000037, 40.9673601]}",dare-location,precise,representative,300,-550,40.9673601,"40.9673601,17.1171189",17.1171189,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",DARE Location,settlement,,settlement,GavurgÃ¶r,,850,"settlement,"
"Becker, J.","15.485759, 40.752517, 15.485759, 40.752517",jbecker,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [15.485759, 40.752517]}",osm-location-of-muro-lucano,precise,associated_modern,2100,1700,40.752517,"40.752517,15.485759",15.485759,,M,modern,"1700.0,2100.0",OSM location of Muro Lucano,settlement-modern,,settlement,"Maltepe, Ayazment (AltÄ±nova)",,400,"settlement-modern,"
"Ã…hlfeldt, J.","15.0050805, 40.4186665, 15.0050805, 40.4186665",jahlfeldt,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.0050805, 40.4186665]}",dare-location,precise,representative,300,-750,40.4186665,"40.4186665,15.0050805",15.0050805,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARE Location,settlement,,settlement,DerekÃ¶y,,1050,"settlement,"
"Ã…hlfeldt, J.","15.801241, 40.637944, 15.801241, 40.637944",jahlfeldt,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [15.801241, 40.637944]}",dare-location,precise,representative,640,-330,40.637944,"40.637944,15.801241",15.801241,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,settlement,550696,temple-2,"Ag. Phokas, on Lesbos GRE",,970,"settlement,"
"Becker, J.","15.724762, 40.911922, 15.724762, 40.911922",jbecker,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [15.724762, 40.911922]}",osm-location-of-modern-ripacandida,precise,representative,2100,1700,40.911922,"40.911922,15.724762",15.724762,,M,modern,"1700.0,2100.0",OSM location of modern Ripacandida,settlement-modern,,island,Uzun Ada,,400,"settlement-modern,"
"Becker, J.","15.678963, 40.718017, 15.678963, 40.718017",jbecker,Location based on OpenStreetMap,settlement-modern,"{""type"": ""Point"", ""coordinates"": [15.678963, 40.718017]}",osm-location-of-modern-ruoti,precise,"representative,associated_modern",2100,1700,40.718017,"40.718017,15.678963",15.678963,,M,modern,"1700.0,2100.0",OSM location of modern Ruoti,settlement-modern,,"settlement, hill","Skala, on Lesbos GRE",,400,"settlement-modern,"
"Becker, J.","8.5883, 39.906194, 8.5883, 39.906194",jbecker,verified in Google Earth 2012,"settlement,","{""type"": ""Point"", ""coordinates"": [8.5883, 39.906194]}",location-of-aristanis,precise,representative,1453,640,39.906194,"39.906194,8.5883",8.5883,,M,mediaeval-byzantine,"640.0,1453.0",location of Aristanis,settlement,550944,settlement,KarÄ±nkalÄ±,,813,"settlement,"
"Becker, J.","39.726875, 38.2183444, 39.726875, 38.2183444",jbecker,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [39.726875, 38.2183444]}",location-of-cayoenu,precise,representative,-3300,-10000,38.2183444,"38.2183444,39.726875",39.726875,,N,neolithic-eastern-med,"-10000.0,-3300.0",OSM location of Ã‡ayÃ¶nÃ¼,settlement,,settlement,SÄ±ÄŸacÄ±k Liman,,6700,"settlement,"
"Becker, J.","33.833806, 38.4097631, 33.833806, 38.4097631",jbecker,Representative location of settlement mound based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [33.833806, 38.4097631]}",location-of-acemhoeyuk,precise,representative,-1200,-1450,38.4097631,"38.4097631,33.833806",33.833806,,M,middle-hittite-anatolia,"-1450.0,-1200.0",OSM location of AcemhÃ¶yÃ¼k,settlement,550406,settlement,TermaÅŸalÄ±k Burnu,550399,250,"settlement,"
"Becker, J.","-5.7080356, 50.0727155, -5.7080356, 50.0727155",jbecker,Representative location based on OpenStreetMap.,fort,"{""type"": ""Point"", ""coordinates"": [-5.7080356, 50.0727155]}",location-of-maen-castle-hill-fort,precise,representative,100,-800,50.0727155,"50.0727155,-5.7080356",-5.7080356,,I,iron-age-britain,"-800.0,100.0",OSM location of Maen Castle,fort,,lake,Marmara GÃ¶lÃ¼,,900,"fort,"
"Becker, J.","-2.7515352, 53.0708848, -2.7515352, 53.0708848",jbecker,Location based on OpenStreetMap,"fort,","{""type"": ""Point"", ""coordinates"": [-2.7515352, 53.0708848]}",location-of-maiden-castle-hill-fort,precise,representative,100,-800,53.0708848,"53.0708848,-2.7515352",-2.7515352,,I,iron-age-britain,"-800.0,100.0",location of Maiden Castle hillfort,fort,550485,tumulus,in Bin Tepe,,900,"fort,"
"Becker, J.","13.5858994, 37.2918294, 13.5858994, 37.2918294",jbecker,coordinates after OSM; location verified in Google Earth.,plaza,"{""type"": ""Point"", ""coordinates"": [13.5858994, 37.2918294]}",location-of-lower-agora,precise,representative,300,-550,37.2918294,"37.2918294,13.5858994",13.5858994,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",OSM location of Agora Inferiore,plaza,,bridge,SE Eupatoria,,850,"plaza,"
"Mckee, G.","45.1410828, 36.1383811, 45.1410828, 36.1383811",gmckee,Point representing the location of the Gird-i Bazar site; derived from an OpenStreetMap Way after Radner et al. 2019. ,settlement,"{""type"": ""Point"", ""coordinates"": [45.1410828, 36.1383811]}",gird-i-bazar,precise,representative,-540,-720,36.1383811,"36.1383811,45.1410828",45.1410828,,N,neo-assyrian-babylonian-middle-east,"-720.0,-540.0",OSM location of Gird-i Bazar,settlement,,bridge,"KadÄ±kÃ¶prÃ¼sÃ¼, 2 miles E Gagonda, now under dam lake",,180,"settlement,"
"JesÃºs Redondo, M., R. Horne","-3.8972315, 37.7702055, -3.8972315, 37.7702055",mjredondo,Representative location based on OpenStreetMap,"settlement,settlement-modern","{""type"": ""Point"", ""coordinates"": [-3.8972315, 37.7702055]}",osm-location-of-torredelcampo,precise,associated_modern,2100,640,37.7702055,"37.7702055,-3.8972315",-3.8972315,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of modern Torredelcampo,"settlement,settlement-modern",,bridge,"KÃ¼ndÃ¼r KÃ¶prÃ¼sÃ¼, 6 miles E ReÅŸadiye",,1460,"settlement,settlement-modern,"
"JesÃºs Redondo, M.","-4.0017495, 37.8381084, -4.0017495, 37.8381084",mjredondo,Location based on OpenStreetMap,"settlement,settlement-modern","{""type"": ""Point"", ""coordinates"": [-4.0017495, 37.8381084]}",osm-location-of-villardompedro,precise,associated_modern,2100,640,37.8381084,"37.8381084,-4.0017495",-4.0017495,,MM,"mediaeval-byzantine,modern","640.0,2100.0",OSM location of modern Villardompardo,"settlement,settlement-modern",,bridge,S Dasteira,,1460,"settlement,settlement-modern,"
"JesÃºs Redondo, M., J. Becker","-4.324371, 37.6173035, -4.324371, 37.6173035",mjredondo,Representative location of the modern settlement based on a node derived OpenStreetMap that represents the administrative centerpoint.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-4.324371, 37.6173035]}",osm-location-of-baena,precise,associated_modern,2100,1700,37.6173035,"37.6173035,-4.324371",-4.324371,,M,modern,"1700.0,2100.0",OSM location of modern Baena,settlement-modern,,bridge,between Ad Vincesimum and Trapezus,,400,"settlement-modern,"
"JesÃºs Redondo, M.","-4.2377031, 37.6697494, -4.2377031, 37.6697494",mjredondo,Location based on OpenStreetMap,"settlement,settlement-modern","{""type"": ""Point"", ""coordinates"": [-4.2377031, 37.6697494]}",osm-location-of-albendan,precise,associated_modern,1453,640,37.6697494,"37.6697494,-4.2377031",-4.2377031,,M,mediaeval-byzantine,"640.0,1453.0",OSM location of modern AlbendÃ­n,"settlement,settlement-modern",,bridge,"BaÄŸdar KÃ¶prÃ¼su, W Longini Fossatum",,813,"settlement,settlement-modern,"
"JesÃºs Redondo, M., J. Becker","-3.696977, 42.343926, -3.696977, 42.343926",mjredondo,Representative location of modern Burgos based on OpenStreetMap.,settlement-modern,"{""type"": ""Point"", ""coordinates"": [-3.696977, 42.343926]}",osm-location-of-burgos,precise,associated_modern,2100,1700,42.343926,"42.343926,-3.696977",-3.696977,,M,modern,"1700.0,2100.0",OSM location of modern Burgos,settlement-modern,,unlocated,Pontus Polemoniacus inland,,400,"settlement-modern,"
"Mckee, G.","43.456526, 38.3518482, 43.4631171, 38.353536",gmckee,"Polygon representing the location of Haykaberd, derived from an OpenStreetMap Way.",fort,"{""type"": ""Polygon"", ""coordinates"": [[[43.4566516, 38.3518482], [43.456526, 38.3520337], [43.4570663, 38.3523497], [43.461397, 38.3534833], [43.4630032, 38.353536], [43.4631171, 38.3533642], [43.4620336, 38.3527688], [43.4608276, 38.3523566], [43.4594667, 38.3521665], [43.4573816, 38.3519214], [43.4566516, 38.3518482]]]}",cavustepe-kalesi,precise,representative,-600,-900,38.35266151,"38.3526615055,43.459885978",43.45988598,,U,urartian-eastern-anatolia,"-900.0,-600.0",OSM location of Haykaberd,fort,,unlocated,in mountains,,300,"fort,"
"Becker, J.","35.227725, 32.755375, 35.227725, 32.755375",jbecker,Coordinates following GeoHack.,settlement,"{""type"": ""Point"", ""coordinates"": [35.227725, 32.755375]}",geohack-location-of-yiftahel,precise,representative,-3300,-10000,32.755375,"32.755375,35.227725",35.227725,,N,neolithic-eastern-med,"-10000.0,-3300.0",GeoHack location of Yiftahel,settlement,,unlocated,N from Sukhumi,,6700,"settlement,"
"Becker, J.","-3.3587034, 54.8923956, -3.3587034, 54.8923956",jbecker,Representative location based on OpenStreetMap,fort,"{""type"": ""Point"", ""coordinates"": [-3.3587034, 54.8923956]}",osm-location,precise,representative,410,43,54.8923956,"54.8923956,-3.3587034",-3.3587034,,R,roman-britain,"43.0,410.0","OSM location of Milefortlet 9, Skinburness",fort,,unlocated,in mountains,,367,"fort,"
